LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,BILL_AMT1,BILL_AMT2,BILL_AMT3,PAY_AMT1,PAY_AMT2,PAY_AMT3,default
120000.0,2,1,2,33,0,0,-1,75630.0,66333.0,55095.0,6759.0,5928.0,4923.0,1
250000.0,1,1,2,57,0,-1,2,189912.0,169570.0,168111.0,19737.0,17623.0,17471.0,1
95000.0,1,3,1,35,1,-1,1,59453.0,58412.0,59359.0,14320.0,14070.0,14298.0,1
70000.0,1,1,1,28,0,0,-1,72417.0,72625.0,68022.0,19005.0,19060.0,17852.0,0
80000.0,1,1,1,44,2,0,0,83134.0,75575.0,71532.0,16780.0,15254.0,14438.0,1
175000.0,2,4,2,33,1,0,1,146435.0,151424.0,130856.0,36061.0,37290.0,32224.0,1
405000.0,2,2,2,38,0,3,2,339325.0,335575.0,343908.0,72066.0,71270.0,73039.0,0
150000.0,2,1,2,40,-1,0,-1,56099.0,56365.0,45173.0,13586.0,13650.0,10940.0,0
260000.0,1,2,1,24,1,1,1,219900.0,215731.0,207158.0,9535.0,9354.0,8982.0,1
170000.0,1,2,1,45,3,0,-1,199186.0,171403.0,141416.0,22900.0,19706.0,16259.0,1
190000.0,1,2,1,33,-1,2,1,71533.0,63727.0,51925.0,5570.0,4962.0,4043.0,0
110000.0,2,1,1,47,1,3,0,33131.0,27194.0,27964.0,9445.0,7752.0,7972.0,0
290000.0,2,2,2,32,1,0,0,55788.0,49244.0,41966.0,11108.0,9805.0,8356.0,0
140000.0,1,3,1,40,0,-1,1,118103.0,111405.0,104040.0,18048.0,17024.0,15899.0,1
60000.0,2,4,2,47,1,0,-1,37499.0,39243.0,36631.0,10146.0,10618.0,9911.0,0
325000.0,1,1,2,33,0,1,-1,166702.0,160653.0,145013.0,41808.0,40291.0,36368.0,0
95000.0,2,1,2,59,0,-1,-1,62466.0,51196.0,51371.0,5812.0,4764.0,4780.0,0
20000.0,2,2,2,66,-1,0,2,9556.0,8906.0,7219.0,2583.0,2408.0,1952.0,0
90000.0,2,2,1,57,0,1,1,96719.0,89343.0,87226.0,13933.0,12870.0,12565.0,1
140000.0,2,2,2,28,3,2,1,156420.0,141115.0,145810.0,7437.0,6709.0,6932.0,1
55000.0,2,2,2,49,2,1,1,45913.0,47934.0,38586.0,12152.0,12687.0,10213.0,1
55000.0,1,1,2,59,3,-1,-1,7921.0,8131.0,6802.0,2140.0,2196.0,1837.0,1
40000.0,1,2,2,61,3,1,0,28298.0,28352.0,24725.0,4285.0,4293.0,3744.0,1
90000.0,2,2,2,31,-1,2,0,57169.0,59761.0,55496.0,12632.0,13205.0,12262.0,0
120000.0,1,2,2,27,0,3,-1,44530.0,45993.0,38425.0,2820.0,2912.0,2433.0,1
55000.0,1,2,1,69,0,0,3,27916.0,22456.0,22847.0,1967.0,1582.0,1610.0,0
170000.0,2,1,1,30,1,2,0,103600.0,86782.0,87827.0,29358.0,24592.0,24888.0,0
60000.0,1,1,2,54,0,0,-1,65636.0,67318.0,69984.0,10809.0,11086.0,11526.0,1
240000.0,2,3,1,55,0,1,1,156680.0,149182.0,130447.0,10488.0,9986.0,8732.0,0
60000.0,2,1,1,56,-1,1,1,68222.0,67961.0,64129.0,18510.0,18439.0,17399.0,0
105000.0,1,1,2,29,-1,0,1,31942.0,32774.0,27368.0,5649.0,5796.0,4840.0,0
145000.0,2,1,2,62,1,3,-1,49801.0,40991.0,41328.0,3029.0,2493.0,2513.0,0
555000.0,1,1,2,58,2,1,0,333535.0,309930.0,273876.0,92144.0,85622.0,75662.0,0
45000.0,2,4,1,65,0,-1,1,36598.0,36541.0,30397.0,10655.0,10638.0,8850.0,0
20000.0,2,2,1,32,0,-1,0,20213.0,20070.0,19817.0,2720.0,2700.0,2666.0,0
90000.0,2,2,2,40,-1,1,2,90691.0,90524.0,92815.0,17097.0,17065.0,17497.0,1
840000.0,1,2,2,47,2,-1,0,815055.0,652682.0,665575.0,77957.0,62427.0,63660.0,0
230000.0,2,1,2,28,3,-1,-1,101683.0,94459.0,78359.0,25662.0,23839.0,19776.0,0
10000.0,2,1,1,42,-1,3,1,7272.0,6700.0,6694.0,1741.0,1604.0,1603.0,0
155000.0,2,2,1,64,1,-1,0,132150.0,107078.0,91401.0,34912.0,28289.0,24147.0,1
65000.0,2,2,1,31,-1,2,-1,43756.0,36391.0,33481.0,10542.0,8768.0,8067.0,0
215000.0,2,2,1,60,0,0,1,184654.0,155479.0,129977.0,40523.0,34121.0,28524.0,0
140000.0,1,2,3,52,-1,0,1,54846.0,51643.0,41751.0,2803.0,2639.0,2134.0,0
70000.0,2,1,1,49,0,0,-1,40365.0,36612.0,33660.0,2363.0,2144.0,1971.0,0
95000.0,2,2,2,40,-1,-1,-1,73982.0,74409.0,76536.0,4849.0,4877.0,5017.0,0
45000.0,1,2,3,56,0,2,0,49569.0,43659.0,43577.0,5026.0,4427.0,4418.0,1
85000.0,1,2,1,26,1,3,1,63221.0,65463.0,53878.0,17597.0,18221.0,14996.0,1
75000.0,2,1,1,43,-1,2,-1,20454.0,20994.0,16843.0,1529.0,1569.0,1259.0,0
25000.0,1,1,2,31,1,3,0,4902.0,4579.0,4137.0,1338.0,1250.0,1129.0,0
70000.0,2,3,2,63,0,1,-1,62314.0,62684.0,60852.0,13112.0,13190.0,12804.0,1
215000.0,2,1,2,33,-1,3,1,100421.0,100445.0,104806.0,10623.0,10626.0,11087.0,0
125000.0,1,2,2,31,0,-1,0,21309.0,18030.0,15863.0,1774.0,1501.0,1321.0,0
70000.0,2,2,1,24,1,3,-1,67385.0,60346.0,54469.0,17404.0,15586.0,14068.0,1
495000.0,2,3,2,25,0,-1,0,504481.0,483031.0,468419.0,71910.0,68853.0,66770.0,1
45000.0,1,3,1,59,1,-1,0,41542.0,34683.0,33243.0,6387.0,5333.0,5111.0,0
315000.0,1,4,2,69,1,1,0,221438.0,216189.0,179345.0,59634.0,58220.0,48298.0,0
35000.0,2,1,2,65,2,0,1,16937.0,15625.0,15130.0,5003.0,4616.0,4470.0,1
45000.0,2,1,2,58,1,0,0,9566.0,8160.0,7312.0,2557.0,2182.0,1955.0,0
210000.0,2,2,2,42,0,0,0,117197.0,122035.0,109497.0,10265.0,10689.0,9590.0,0
85000.0,2,2,2,25,-1,0,-1,30904.0,31183.0,30306.0,1331.0,1343.0,1306.0,0
250000.0,1,4,2,39,-1,-1,1,116316.0,120368.0,124821.0,24775.0,25638.0,26586.0,0
75000.0,2,2,2,24,-1,0,2,47738.0,42439.0,33958.0,1847.0,1642.0,1314.0,0
50000.0,2,1,2,25,-1,0,3,50249.0,51963.0,46561.0,14723.0,15225.0,13642.0,1
50000.0,1,2,2,56,0,2,-1,26831.0,26841.0,24048.0,4738.0,4740.0,4247.0,1
45000.0,2,2,2,69,1,1,2,24941.0,22667.0,20243.0,4642.0,4218.0,3767.0,0
130000.0,2,1,2,22,-1,-1,0,22241.0,21254.0,19726.0,5093.0,4867.0,4517.0,0
50000.0,2,1,1,51,1,0,0,55722.0,51012.0,50726.0,8820.0,8074.0,8029.0,1
15000.0,1,2,2,49,1,3,-1,11670.0,12207.0,9976.0,957.0,1001.0,818.0,1
105000.0,1,1,2,25,0,2,2,75965.0,76880.0,77468.0,11040.0,11173.0,11258.0,1
490000.0,2,4,1,28,-1,1,-1,284668.0,269198.0,254921.0,51912.0,49091.0,46487.0,0
265000.0,2,2,1,59,2,2,2,105996.0,102357.0,98864.0,8276.0,7992.0,7719.0,1
65000.0,2,3,2,67,0,-1,2,75537.0,66911.0,69083.0,18842.0,16690.0,17232.0,1
80000.0,2,1,2,55,1,1,-1,83485.0,71558.0,57618.0,7725.0,6621.0,5332.0,1
70000.0,2,3,1,55,0,0,-1,66938.0,66508.0,69196.0,13443.0,13357.0,13896.0,1
95000.0,2,1,1,51,-1,1,2,43396.0,43701.0,43469.0,7512.0,7565.0,7525.0,0
335000.0,2,2,2,67,1,1,1,49585.0,45779.0,41008.0,6368.0,5879.0,5266.0,0
130000.0,1,2,2,54,1,3,-1,126956.0,126713.0,102983.0,15909.0,15878.0,12905.0,1
230000.0,1,1,1,59,1,0,3,101430.0,92334.0,92765.0,20962.0,19082.0,19171.0,0
30000.0,2,3,1,43,1,1,1,30925.0,31165.0,29764.0,4826.0,4863.0,4645.0,1
225000.0,2,4,2,36,2,0,2,198067.0,168643.0,162626.0,39800.0,33887.0,32678.0,1
100000.0,1,2,2,69,-1,0,0,109505.0,98569.0,93483.0,23479.0,21134.0,20043.0,0
215000.0,2,3,1,62,1,-1,1,34865.0,33953.0,33443.0,9396.0,9150.0,9012.0,1
35000.0,2,1,1,21,1,2,0,28977.0,29549.0,25660.0,2310.0,2355.0,2045.0,1
105000.0,1,2,1,65,0,0,0,44964.0,43023.0,35851.0,1987.0,1901.0,1584.0,1
35000.0,1,2,1,31,1,0,2,36907.0,30964.0,27793.0,9520.0,7987.0,7169.0,1
35000.0,1,2,2,38,-1,2,1,39483.0,38075.0,35894.0,8853.0,8537.0,8048.0,0
250000.0,1,1,1,35,0,-1,1,125161.0,120573.0,102956.0,10821.0,10424.0,8901.0,0
280000.0,1,2,1,41,0,2,0,92812.0,97059.0,83059.0,7986.0,8351.0,7146.0,0
390000.0,1,3,1,50,0,0,-1,128970.0,111252.0,96178.0,17544.0,15134.0,13083.0,0
30000.0,2,1,1,62,0,-1,2,28515.0,28367.0,25610.0,4241.0,4219.0,3809.0,0
50000.0,2,2,2,62,0,2,3,58594.0,59879.0,51511.0,11632.0,11888.0,10226.0,1
30000.0,2,2,1,55,2,2,1,21109.0,17277.0,15595.0,5323.0,4356.0,3932.0,1
10000.0,2,1,2,34,-1,2,0,9900.0,9398.0,8123.0,1083.0,1028.0,889.0,1
95000.0,2,1,1,28,-1,-1,1,108924.0,87996.0,70619.0,9036.0,7300.0,5858.0,0
110000.0,1,1,2,50,0,0,0,71035.0,66923.0,65143.0,9948.0,9372.0,9123.0,1
60000.0,1,2,1,62,-1,0,-1,9305.0,8361.0,7130.0,1775.0,1595.0,1360.0,1
205000.0,2,3,1,65,1,2,3,147321.0,127409.0,103981.0,30180.0,26101.0,21301.0,1
120000.0,2,2,3,31,1,0,2,93629.0,91893.0,93796.0,21840.0,21435.0,21879.0,1
55000.0,2,2,1,36,3,3,2,13788.0,12602.0,11186.0,3836.0,3506.0,3112.0,1
120000.0,2,3,2,60,1,0,1,66027.0,66178.0,59147.0,17453.0,17493.0,15635.0,0
180000.0,1,2,2,67,1,1,2,102743.0,104509.0,87494.0,19520.0,19856.0,16623.0,0
45000.0,2,3,2,52,3,1,3,25998.0,26759.0,21804.0,6857.0,7058.0,5751.0,1
90000.0,2,1,2,21,0,-1,-1,79963.0,67419.0,69249.0,11088.0,9349.0,9603.0,1
405000.0,1,1,1,33,3,2,0,259391.0,225500.0,181176.0,31710.0,27566.0,22148.0,1
610000.0,2,2,2,54,0,1,2,92231.0,89517.0,80624.0,26296.0,25522.0,22987.0,0
250000.0,1,1,1,44,-1,-1,1,157972.0,144952.0,139435.0,17621.0,16169.0,15554.0,0
330000.0,1,2,2,39,1,1,1,275286.0,233781.0,215878.0,73270.0,62223.0,57458.0,1
60000.0,1,1,1,27,1,0,3,26743.0,27760.0,22959.0,2808.0,2915.0,2411.0,1
55000.0,2,2,2,25,3,0,0,12575.0,10215.0,9150.0,2993.0,2432.0,2178.0,0
115000.0,2,4,2,40,3,0,1,22130.0,22693.0,19467.0,6369.0,6531.0,5603.0,1
45000.0,1,1,1,47,2,0,-1,39808.0,36648.0,32463.0,5987.0,5512.0,4882.0,1
95000.0,2,1,3,37,0,2,1,86104.0,77991.0,65523.0,22341.0,20236.0,17001.0,0
80000.0,1,1,1,66,0,2,0,40125.0,37923.0,32679.0,11736.0,11092.0,9558.0,0
175000.0,2,1,2,27,-1,-1,2,191958.0,196154.0,159809.0,12441.0,12712.0,10357.0,0
210000.0,2,1,2,64,0,0,0,107404.0,94483.0,75754.0,31676.0,27865.0,22341.0,0
110000.0,1,2,1,69,-1,1,1,61858.0,56480.0,45371.0,13025.0,11893.0,9554.0,0
240000.0,2,2,1,61,1,1,-1,33722.0,34289.0,28351.0,4712.0,4792.0,3962.0,0
155000.0,1,3,2,69,0,1,1,136711.0,128126.0,114909.0,14024.0,13144.0,11788.0,0
200000.0,2,2,2,35,-1,2,0,134424.0,110899.0,113562.0,12397.0,10227.0,10473.0,0
195000.0,2,2,2,31,0,3,1,167409.0,157310.0,134417.0,9926.0,9327.0,7969.0,0
60000.0,1,2,1,43,1,1,2,42237.0,44049.0,36768.0,3047.0,3178.0,2653.0,1
335000.0,2,2,2,58,-1,-1,0,265124.0,264475.0,253511.0,47412.0,47296.0,45335.0,0
240000.0,2,1,2,60,2,1,-1,103344.0,90740.0,92112.0,11854.0,10409.0,10566.0,0
95000.0,1,2,1,32,1,1,0,87817.0,70261.0,68969.0,7889.0,6312.0,6196.0,0
30000.0,1,1,1,46,-1,2,0,12139.0,10032.0,8691.0,991.0,819.0,710.0,1
205000.0,2,2,2,58,0,0,3,39763.0,39958.0,33209.0,5889.0,5918.0,4918.0,0
280000.0,2,1,1,26,0,0,0,135098.0,120395.0,113516.0,25349.0,22590.0,21300.0,1
90000.0,2,1,1,46,2,-1,1,21255.0,19126.0,18694.0,2674.0,2406.0,2351.0,1
110000.0,1,1,2,48,0,1,1,73784.0,77395.0,68833.0,13346.0,13999.0,12451.0,1
475000.0,2,1,1,36,3,2,0,522064.0,529882.0,550958.0,136595.0,138641.0,144155.0,1
90000.0,2,1,2,55,1,0,-1,35460.0,34095.0,28599.0,3723.0,3580.0,3003.0,1
75000.0,2,2,1,31,0,-1,-1,51039.0,44877.0,38575.0,10201.0,8969.0,7710.0,0
65000.0,1,1,2,38,-1,-1,1,66866.0,58159.0,59957.0,12121.0,10543.0,10869.0,1
120000.0,2,2,1,54,0,0,0,20747.0,17939.0,15274.0,5468.0,4728.0,4025.0,0
25000.0,2,2,2,29,2,0,1,8578.0,8371.0,7055.0,1641.0,1601.0,1349.0,1
125000.0,1,1,1,36,-1,1,1,54344.0,50950.0,44592.0,14742.0,13821.0,12097.0,0
40000.0,1,1,2,31,1,0,0,24466.0,19837.0,16650.0,3408.0,2763.0,2319.0,1
30000.0,2,2,1,59,3,3,-1,23955.0,24151.0,20567.0,5487.0,5532.0,4711.0,1
35000.0,2,3,1,54,0,3,0,16722.0,15487.0,13989.0,3991.0,3696.0,3338.0,1
105000.0,2,1,2,25,-1,-1,-1,95276.0,95444.0,99679.0,5313.0,5322.0,5558.0,0
50000.0,2,2,1,40,0,-1,2,46548.0,41461.0,42834.0,8180.0,7286.0,7527.0,1
80000.0,2,3,3,55,1,0,2,56393.0,45145.0,38346.0,16552.0,13251.0,11255.0,1
55000.0,2,2,1,49,0,-1,-1,53842.0,48653.0,45337.0,9226.0,8337.0,7769.0,0
155000.0,2,3,1,63,1,0,3,103944.0,88362.0,74690.0,24615.0,20925.0,17688.0,0
250000.0,2,2,2,60,0,0,1,234585.0,240067.0,234773.0,34789.0,35602.0,34817.0,1
65000.0,2,2,2,47,1,2,0,70398.0,60167.0,59977.0,6480.0,5538.0,5521.0,1
95000.0,1,1,1,63,1,1,1,59811.0,58793.0,48964.0,7051.0,6931.0,5772.0,1
215000.0,1,1,1,61,-1,3,0,133965.0,116281.0,97904.0,39033.0,33880.0,28526.0,0
35000.0,1,1,2,35,0,2,0,36843.0,29658.0,27585.0,7353.0,5919.0,5505.0,1
85000.0,1,2,2,26,1,0,0,41460.0,38309.0,39125.0,8037.0,7427.0,7585.0,0
75000.0,2,2,1,65,0,1,-1,43946.0,37290.0,37921.0,6661.0,5652.0,5748.0,0
190000.0,1,2,2,52,2,0,0,75846.0,70452.0,65243.0,6538.0,6073.0,5624.0,1
210000.0,1,3,1,35,0,0,0,178655.0,172092.0,153934.0,23309.0,22453.0,20084.0,0
400000.0,2,2,2,42,0,1,-1,310179.0,256333.0,205624.0,30853.0,25497.0,20453.0,0
85000.0,1,4,2,55,-1,1,0,97862.0,95211.0,97315.0,18536.0,18034.0,18433.0,1
25000.0,1,2,2,69,2,0,0,28425.0,28956.0,25682.0,8416.0,8573.0,7604.0,1
205000.0,2,2,1,26,-1,2,-1,222940.0,231388.0,193178.0,28784.0,29875.0,24942.0,0
95000.0,1,3,2,48,0,2,2,35093.0,30801.0,24982.0,1372.0,1204.0,976.0,0
155000.0,2,1,2,27,0,0,0,128519.0,127330.0,103786.0,35093.0,34769.0,28340.0,1
130000.0,2,2,2,32,-1,0,1,114653.0,103490.0,92942.0,6184.0,5581.0,5013.0,1
405000.0,2,3,2,31,1,-1,-1,100596.0,100450.0,91778.0,4323.0,4317.0,3944.0,0
130000.0,1,2,2,64,2,1,0,32557.0,27503.0,27670.0,5845.0,4938.0,4968.0,1
165000.0,2,1,2,44,0,1,1,52957.0,48607.0,47399.0,9011.0,8271.0,8066.0,1
45000.0,2,3,1,64,1,0,2,39992.0,40419.0,34810.0,10740.0,10855.0,9349.0,1
365000.0,2,2,3,29,2,0,0,93650.0,77740.0,64278.0,27148.0,22536.0,18633.0,0
45000.0,2,2,2,44,0,1,1,49323.0,50576.0,47487.0,11256.0,11542.0,10837.0,1
20000.0,2,1,1,36,0,1,1,9455.0,9505.0,8893.0,2052.0,2063.0,1930.0,0
115000.0,2,2,2,36,2,3,3,64728.0,59585.0,52359.0,17158.0,15795.0,13880.0,1
290000.0,1,2,1,38,-1,3,0,46531.0,38334.0,35769.0,3070.0,2529.0,2360.0,0
85000.0,1,2,1,21,0,-1,-1,76405.0,64725.0,57830.0,21239.0,17992.0,16076.0,1
480000.0,2,1,3,59,2,0,1,191612.0,180621.0,184679.0,8279.0,7804.0,7979.0,1
55000.0,1,2,1,48,0,1,0,47868.0,42151.0,41965.0,10511.0,9256.0,9215.0,0
35000.0,2,4,1,59,0,3,-1,20284.0,16692.0,16209.0,4077.0,3355.0,3258.0,0
130000.0,1,1,2,37,-1,0,3,92304.0,95979.0,78912.0,23665.0,24607.0,20231.0,0
20000.0,2,4,2,49,3,-1,3,4469.0,3858.0,3145.0,1212.0,1046.0,853.0,1
50000.0,2,1,1,64,1,1,2,17930.0,18817.0,18466.0,3187.0,3344.0,3282.0,1
70000.0,2,1,1,32,-1,3,2,61068.0,62581.0,61774.0,6810.0,6979.0,6889.0,0
80000.0,2,2,2,48,1,1,0,39165.0,36730.0,34737.0,10202.0,9568.0,9049.0,1
60000.0,1,2,2,21,0,1,-1,66133.0,60300.0,50968.0,10813.0,9859.0,8333.0,1
95000.0,1,2,2,66,1,1,2,71084.0,68034.0,68547.0,10777.0,10315.0,10392.0,1
105000.0,2,1,1,53,1,-1,1,61528.0,52645.0,42930.0,9219.0,7888.0,6432.0,1
215000.0,1,2,3,51,-1,2,0,157068.0,132679.0,124703.0,6225.0,5258.0,4942.0,1
90000.0,2,2,2,53,0,-1,-1,87734.0,77657.0,74888.0,25855.0,22885.0,22069.0,0
125000.0,2,1,1,39,-1,0,-1,85794.0,76300.0,67716.0,6370.0,5665.0,5028.0,0
75000.0,2,2,1,46,0,0,0,18672.0,17690.0,17353.0,801.0,759.0,744.0,1
165000.0,1,2,1,50,0,1,1,99817.0,88799.0,84347.0,14114.0,12556.0,11926.0,1
145000.0,2,2,1,54,1,-1,2,92873.0,90149.0,78737.0,10254.0,9953.0,8693.0,0
80000.0,2,1,3,47,1,3,1,28090.0,24585.0,22618.0,3840.0,3361.0,3092.0,1
70000.0,1,1,1,59,1,1,0,76064.0,76767.0,64994.0,5820.0,5874.0,4973.0,1
25000.0,1,1,2,47,0,-1,-1,7476.0,6076.0,5878.0,1691.0,1374.0,1330.0,0
275000.0,1,2,1,41,0,-1,-1,273351.0,227355.0,192463.0,23879.0,19861.0,16813.0,1
45000.0,2,1,3,39,0,-1,-1,52998.0,54634.0,44713.0,7911.0,8155.0,6674.0,0
60000.0,2,2,2,29,-1,1,-1,39159.0,33623.0,31619.0,2149.0,1845.0,1735.0,1
85000.0,1,3,2,44,0,1,-1,91669.0,74204.0,76570.0,3748.0,3034.0,3131.0,1
400000.0,1,1,2,37,1,0,-1,465257.0,410414.0,430874.0,95091.0,83882.0,88064.0,1
45000.0,2,2,1,43,0,-1,0,7281.0,5834.0,5864.0,1965.0,1574.0,1582.0,0
450000.0,1,1,1,30,1,2,1,78531.0,66226.0,63472.0,7590.0,6401.0,6134.0,1
100000.0,2,2,1,42,0,2,2,14080.0,11792.0,11331.0,3885.0,3254.0,3127.0,1
65000.0,2,2,2,45,0,-1,0,40640.0,39452.0,39495.0,9419.0,9144.0,9154.0,1
545000.0,1,2,2,37,1,0,1,394451.0,393171.0,323490.0,87213.0,86930.0,71523.0,1
535000.0,2,2,2,66,-1,1,0,163210.0,160261.0,151683.0,9326.0,9158.0,8667.0,0
125000.0,1,3,2,50,1,0,2,54465.0,50701.0,49869.0,6940.0,6461.0,6355.0,0
80000.0,1,1,1,56,2,-1,1,41919.0,36809.0,37397.0,2059.0,1808.0,1837.0,1
35000.0,1,3,1,50,1,0,0,7089.0,7317.0,6119.0,1750.0,1806.0,1511.0,0
170000.0,2,1,3,29,0,0,3,152455.0,149109.0,154030.0,38432.0,37588.0,38829.0,1
210000.0,1,2,2,36,2,1,1,208954.0,175904.0,154275.0,58553.0,49292.0,43231.0,1
295000.0,2,2,2,62,-1,0,2,106246.0,91075.0,85481.0,7681.0,6584.0,6180.0,1
120000.0,2,1,2,69,-1,0,0,93598.0,95610.0,97009.0,5033.0,5141.0,5216.0,0
165000.0,1,2,2,22,0,0,1,144004.0,145031.0,132567.0,32839.0,33073.0,30231.0,1
80000.0,1,1,2,25,-1,1,-1,95148.0,97503.0,96693.0,19261.0,19738.0,19574.0,0
105000.0,1,1,2,26,0,-1,1,58819.0,48602.0,38895.0,9660.0,7982.0,6388.0,0
110000.0,2,1,2,21,1,-1,0,112624.0,117432.0,111282.0,28491.0,29708.0,28152.0,0
155000.0,2,1,2,67,0,-1,0,42530.0,36588.0,32435.0,6549.0,5634.0,4995.0,0
50000.0,1,1,1,65,3,-1,3,7873.0,6624.0,6164.0,1805.0,1519.0,1413.0,1
335000.0,2,3,3,58,-1,-1,-1,87347.0,85783.0,80474.0,3933.0,3863.0,3624.0,0
15000.0,1,4,1,50,1,0,1,12923.0,13068.0,12305.0,3276.0,3313.0,3119.0,1
155000.0,2,1,2,41,1,-1,0,28059.0,28443.0,25644.0,2981.0,3022.0,2725.0,0
160000.0,2,2,2,59,1,3,2,28263.0,23608.0,19875.0,6352.0,5306.0,4467.0,1
35000.0,1,1,2,67,2,0,1,6769.0,6961.0,6069.0,767.0,789.0,688.0,1
15000.0,2,1,2,29,0,2,2,13995.0,12128.0,10094.0,3249.0,2816.0,2344.0,1
100000.0,1,1,2,26,2,0,1,74329.0,77422.0,70367.0,14392.0,14991.0,13625.0,1
75000.0,1,1,2,54,1,2,1,74098.0,76650.0,80298.0,6009.0,6216.0,6512.0,1
155000.0,1,2,1,50,0,-1,2,29875.0,30579.0,28893.0,3177.0,3252.0,3072.0,0
305000.0,1,1,1,66,2,0,-1,110801.0,101896.0,104376.0,23095.0,21239.0,21756.0,1
785000.0,2,2,1,62,-1,1,-1,225717.0,212365.0,193614.0,8494.0,7992.0,7286.0,0
140000.0,1,1,2,27,0,1,1,78728.0,66721.0,65459.0,8786.0,7446.0,7305.0,1
65000.0,2,3,1,49,-1,-1,1,59865.0,58839.0,60439.0,9745.0,9578.0,9838.0,0
95000.0,2,1,2,31,1,1,0,37606.0,33815.0,29461.0,2952.0,2655.0,2313.0,0
70000.0,2,1,1,46,1,0,-1,32726.0,33949.0,34250.0,1414.0,1467.0,1480.0,1
390000.0,1,2,1,49,3,-1,-1,414061.0,367057.0,329677.0,34211.0,30328.0,27239.0,1
140000.0,2,3,1,62,3,0,1,151610.0,154986.0,130886.0,12176.0,12448.0,10512.0,1
165000.0,1,2,1,68,3,-1,0,165520.0,152769.0,142335.0,40888.0,37738.0,35160.0,0
190000.0,1,2,1,59,1,0,0,160641.0,147801.0,134262.0,7083.0,6517.0,5920.0,1
45000.0,1,3,2,21,0,0,-1,26819.0,22336.0,22689.0,4458.0,3713.0,3771.0,1
195000.0,1,1,2,50,-1,1,0,202907.0,181804.0,176917.0,36618.0,32809.0,31928.0,0
35000.0,2,1,2,54,0,2,-1,28764.0,26227.0,26343.0,3046.0,2778.0,2790.0,0
60000.0,1,2,2,46,1,2,3,38564.0,40407.0,37673.0,1606.0,1683.0,1569.0,1
30000.0,2,3,2,56,3,1,2,13625.0,13027.0,10837.0,1003.0,959.0,798.0,1
120000.0,2,3,2,32,0,1,0,84579.0,75269.0,63381.0,6592.0,5866.0,4940.0,0
170000.0,1,2,2,42,-1,-1,-1,162229.0,166164.0,146340.0,38378.0,39309.0,34619.0,0
25000.0,1,1,2,33,1,0,0,6792.0,6876.0,6184.0,1398.0,1415.0,1273.0,0
200000.0,2,1,2,38,1,1,-1,110930.0,109748.0,110985.0,21385.0,21157.0,21396.0,0
60000.0,1,2,2,57,-1,0,0,20479.0,17050.0,17258.0,3019.0,2514.0,2544.0,0
75000.0,1,3,1,55,-1,-1,-1,85122.0,85705.0,76109.0,18114.0,18238.0,16196.0,0
295000.0,2,2,1,47,0,1,1,187704.0,170496.0,142760.0,26465.0,24039.0,20128.0,0
140000.0,1,1,1,32,-1,0,-1,147346.0,143653.0,137928.0,6069.0,5917.0,5681.0,0
40000.0,2,1,1,35,1,1,1,24214.0,20756.0,21748.0,5419.0,4645.0,4867.0,0
210000.0,2,2,2,36,3,0,0,63806.0,52318.0,42812.0,7144.0,5858.0,4794.0,1
220000.0,1,3,2,64,0,3,1,156518.0,152412.0,123478.0,18431.0,17948.0,14541.0,1
95000.0,2,1,3,23,-1,0,2,98843.0,91608.0,87881.0,24328.0,22547.0,21630.0,1
320000.0,2,2,2,32,0,1,1,155683.0,126302.0,129374.0,39602.0,32128.0,32909.0,0
460000.0,1,1,3,67,0,-1,0,537185.0,536674.0,439703.0,89931.0,89845.0,73611.0,0
120000.0,1,4,2,42,0,1,2,37769.0,38295.0,34057.0,5638.0,5716.0,5084.0,1
145000.0,2,1,2,26,1,1,0,35151.0,34297.0,34755.0,3566.0,3480.0,3526.0,1
75000.0,1,2,2,39,2,1,0,68634.0,60965.0,50764.0,10696.0,9501.0,7911.0,1
90000.0,1,2,2,23,1,0,1,35329.0,28840.0,25103.0,9214.0,7522.0,6547.0,1
235000.0,2,1,1,68,1,1,1,35958.0,34156.0,31213.0,8552.0,8124.0,7424.0,1
70000.0,2,1,2,43,3,0,-1,80124.0,76182.0,71466.0,3284.0,3123.0,2929.0,1
110000.0,2,2,2,56,0,3,0,61766.0,58126.0,48918.0,2943.0,2770.0,2331.0,0
590000.0,1,2,2,53,-1,0,0,493470.0,405012.0,364342.0,32077.0,26327.0,23683.0,0
200000.0,1,2,2,57,2,0,1,204619.0,167847.0,156558.0,33958.0,27855.0,25982.0,0
85000.0,1,2,2,26,0,3,1,68414.0,62608.0,63649.0,13195.0,12075.0,12276.0,1
145000.0,1,2,2,26,3,1,0,159018.0,129352.0,135202.0,8213.0,6680.0,6983.0,1
110000.0,1,2,2,48,0,2,-1,30031.0,24242.0,24419.0,7082.0,5717.0,5758.0,0
30000.0,1,3,2,63,1,3,0,7640.0,6783.0,5964.0,322.0,286.0,251.0,1
170000.0,1,2,1,63,-1,-1,0,161120.0,157042.0,133904.0,43004.0,41916.0,35740.0,0
75000.0,1,3,1,67,-1,1,0,48460.0,40614.0,34881.0,11842.0,9925.0,8524.0,0
50000.0,1,2,1,22,1,1,0,31010.0,25071.0,22874.0,1677.0,1356.0,1237.0,1
50000.0,1,3,2,49,3,0,-1,22175.0,22865.0,21337.0,4862.0,5013.0,4678.0,1
